label1,user_id,record_date,power_consumption,Month,one,two,three,four,label
4,741,2015/1/1,1,1,1.666666667,1352.111111,2.044444444,1.011111111,class-family
4,548,2015/1/1,1,1,1.666666667,1017.788889,1214.044444,1.011111111,class-family
4,623,2015/1/1,1,1,1.666666667,566.7888889,2361.677778,1.011111111,class-family
4,610,2015/1/1,1,1,1.666666667,509.0222222,1681.022222,1.011111111,class-family
4,613,2015/1/1,1,1,1.666666667,369.2,1429.055556,1.011111111,class-family
0,593,2015/1/1,1,1,1.666666667,361.1444444,199.7555556,1.011111111,class-family
0,595,2015/1/1,1,1,1.666666667,358.1666667,525.3555556,1.011111111,class-family
4,625,2015/1/1,1,1,1.666666667,342.8111111,2004.133333,1.011111111,class-family
4,538,2015/1/1,1,1,1.666666667,325.3666667,858.0444444,1.011111111,class-family
4,624,2015/1/1,1,1,1.666666667,280.4333333,1335.544444,1.011111111,class-family
4,803,2015/1/1,1,1,1.666666667,267.0222222,866.1444444,1.011111111,class-family
0,616,2015/1/1,1,1,1.666666667,177.0222222,360.0444444,1.011111111,class-family
0,628,2015/1/1,1,1,1.666666667,174.7777778,268.3333333,1.011111111,class-family
4,900,2015/1/1,1,1,1.666666667,154.0222222,1786.822222,644.2333333,class-family
0,876,2015/1/1,1,1,1.666666667,145.9222222,482.5222222,1.011111111,class-family
0,592,2015/1/1,1,1,1.666666667,138.1666667,213.1111111,1.011111111,class-family
0,393,2015/1/1,1,1,1.666666667,133.3111111,458.0333333,1.011111111,class-family
0,534,2015/1/1,1,1,1.666666667,118.1555556,626.5888889,1.011111111,class-family
0,575,2015/1/1,1,1,1.666666667,113.6444444,261.3333333,1.011111111,class-family
0,1097,2015/1/1,1,1,1.666666667,109.0444444,336.0222222,1.011111111,class-family
0,821,2015/1/1,1,1,1.666666667,94.44444444,351.8444444,1.011111111,class-family
0,572,2015/1/1,1,1,1.666666667,82.97777778,120.2666667,1.011111111,class-family
0,594,2015/1/1,1,1,1.666666667,81.36666667,187.3666667,1.011111111,class-family
4,631,2015/1/1,1,1,1.666666667,77.73333333,1041.122222,1.011111111,class-family
4,604,2015/1/1,1,1,1.666666667,76.38888889,902.5222222,1.011111111,class-family
0,596,2015/1/1,1,1,1.666666667,67.44444444,406.4555556,1.011111111,class-family
0,573,2015/1/1,1,1,1.666666667,63.97777778,422.5333333,1.011111111,class-family
4,632,2015/1/1,1,1,1.666666667,62.37777778,908.3666667,1.011111111,class-family
0,1047,2015/1/1,1,1,1.666666667,61.1,653.5333333,1.011111111,class-family
0,591,2015/1/1,1,1,1.666666667,58.37777778,268.0333333,1.011111111,class-family
0,447,2015/1/1,1,1,1.666666667,58.36666667,350.2888889,21.86666667,class-family
0,621,2015/1/1,1,1,1.666666667,57.04444444,507.7333333,1.011111111,class-family
0,563,2015/1/1,1,1,1.666666667,47.21111111,391.9111111,1.011111111,class-family
0,605,2015/1/1,1,1,1.666666667,43.08888889,46.13333333,1.011111111,class-family
0,445,2015/1/1,1,1,1.666666667,30.27777778,178.2,2.455555556,class-family
0,938,2015/1/1,1,1,1.666666667,26.87777778,448.9888889,1.011111111,class-family
0,643,2015/1/1,1,1,1.666666667,19.47777778,19.57777778,1.011111111,class-family
0,517,2015/1/1,1,1,1.666666667,8.611111111,193.1666667,1.011111111,class-family
0,519,2015/1/1,1,1,1.666666667,7.577777778,24.05555556,1.011111111,class-family
0,620,2015/1/1,1,1,1.666666667,6.788888889,55.24444444,1.011111111,class-family
0,518,2015/1/1,1,1,1.666666667,6.588888889,30.38888889,1.011111111,class-family
0,1423,2015/1/1,1,1,1.666666667,5.188888889,2.044444444,1.011111111,class-family
4,614,2015/1/1,1,1,1.666666667,2.155555556,1396.233333,1.011111111,class-family
8,1133,2015/1/1,1,1,1.666666667,2.044444444,7094.222222,1.011111111,class-family
4,612,2015/1/1,1,1,1.666666667,2.044444444,1806.577778,1.011111111,class-family
4,580,2015/1/1,1,1,1.666666667,2.044444444,911.2444444,1.011111111,class-family
4,640,2015/1/1,1,1,1.666666667,2.044444444,663.5444444,1.011111111,class-family
4,619,2015/1/1,1,1,1.666666667,2.044444444,645.7333333,1.011111111,class-family
0,635,2015/1/1,1,1,1.666666667,2.044444444,591.5777778,1.011111111,class-family
0,659,2015/1/1,1,1,1.666666667,2.044444444,528.1444444,1.011111111,class-family
0,581,2015/1/1,1,1,1.666666667,2.044444444,456.1111111,1.011111111,class-family
0,627,2015/1/1,1,1,1.666666667,2.044444444,350.3,1.011111111,class-family
0,457,2015/1/1,1,1,1.666666667,2.044444444,239.4111111,1.011111111,class-family
0,642,2015/1/1,1,1,1.666666667,2.044444444,118.0111111,1.011111111,class-family
0,608,2015/1/1,1,1,1.666666667,2.044444444,107.8777778,1.011111111,class-family
0,648,2015/1/1,1,1,1.666666667,2.044444444,107.0,1.011111111,class-family
0,599,2015/1/1,1,1,1.666666667,2.044444444,66.86666667,1.011111111,class-family
0,626,2015/1/1,1,1,1.666666667,2.044444444,62.97777778,1.011111111,class-family
0,641,2015/1/1,1,1,1.666666667,2.044444444,35.37777778,1.011111111,class-family
0,630,2015/1/1,1,1,1.666666667,2.044444444,30.01111111,1.011111111,class-family
0,644,2015/1/1,1,1,1.666666667,2.044444444,24.13333333,1.011111111,class-family
0,584,2015/1/1,1,1,1.666666667,2.044444444,23.77777778,1.011111111,class-family
0,554,2015/1/1,1,1,1.666666667,2.044444444,18.41111111,1.011111111,class-family
0,649,2015/1/1,1,1,1.666666667,2.044444444,17.65555556,1.011111111,class-family
0,629,2015/1/1,1,1,1.666666667,2.044444444,16.87777778,1.011111111,class-family
0,402,2015/1/1,1,1,1.666666667,2.044444444,16.65555556,1.011111111,class-family
0,618,2015/1/1,1,1,1.666666667,2.044444444,12.34444444,1.011111111,class-family
0,660,2015/1/1,1,1,1.666666667,2.044444444,7.588888889,1.011111111,class-family
0,502,2015/1/1,1,1,1.666666667,2.044444444,7.233333333,1.011111111,class-family
0,662,2015/1/1,1,1,1.666666667,2.044444444,6.233333333,1.011111111,class-family
0,615,2015/1/1,1,1,1.666666667,2.044444444,5.355555556,1.011111111,class-family
4,577,2015/1/1,1,1,1.666666667,2.044444444,4.233333333,296.3111111,class-family
0,1121,2015/1/1,1,1,1.666666667,2.044444444,2.688888889,1.011111111,class-family
0,530,2015/1/1,1,1,1.666666667,2.044444444,2.6,1.011111111,class-family
0,636,2015/1/1,1,1,1.666666667,2.044444444,2.422222222,1.011111111,class-family
0,259,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,413,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,418,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,462,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,469,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,522,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,533,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,549,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,550,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,551,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,553,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,557,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,570,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,586,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,588,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,589,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,598,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,606,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,609,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,617,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,622,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,633,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,634,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,637,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,638,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,639,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,645,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,646,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,647,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,650,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,651,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,652,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,653,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,654,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,655,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,656,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,657,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,658,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,661,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,663,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,664,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,665,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,666,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,667,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,668,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,669,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,670,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,671,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,672,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,673,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,674,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,675,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,676,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,677,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,678,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,679,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,680,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,681,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,682,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,683,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,684,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,685,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,686,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,687,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,688,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,689,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,690,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,691,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,692,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,693,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,694,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,695,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,696,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,709,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,891,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,950,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1044,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1045,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1111,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1129,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1233,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1234,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1261,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1280,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
0,1413,2015/1/1,1,1,1.666666667,2.044444444,2.044444444,1.011111111,class-family
